HH_Id,Info_Src_Name_M,Info_Access_Yn_M,NoInfo_Access_Rsn_M,NoInfo_Access_Rsn_Othr_M,Info_Access_Decision_M
6030,6,99,, ,
6031,1,2,, ,1
6031,2,2,, ,1
6031,3,99,, ,
6031,4,99,, ,
6031,5,99,, ,
6031,6,99,, ,
6032,1,2,, ,1
6032,2,2,, ,1
6032,3,99,, ,
6032,4,99,, ,
6032,5,99,, ,
6032,6,99,, ,
6033,1,99,, ,
6033,2,99,, ,
6033,3,99,, ,
6033,4,99,, ,
6033,5,99,, ,
6033,6,99,, ,
6034,1,3,1, ,
6034,2,3,2, ,
6034,3,99,, ,
6034,4,99,, ,
6034,5,99,, ,
6034,6,99,, ,
6035,1,3,2, ,
6035,2,2,, ,1
6035,3,3,2, ,
6035,4,3,3, ,
6035,5,2,, ,1
6035,6,3,6, ,
6036,1,3,2, ,
6036,2,2,, ,1
6036,3,2,, ,1
6036,4,3,5, ,
6036,5,2,, ,1
6036,6,3,6, ,
6037,,,, ,
6038,1,1,, ,1
6038,2,2,, ,1
6038,3,3,2, ,
6038,4,3,2, ,
6038,5,3,2, ,
6038,6,3,2, ,
6039,1,1,, ,1
6039,2,1,, ,1
6039,3,3,2, ,
6039,4,3,2, ,
6039,5,3,2, ,
6039,6,3,2, ,
329,1,2,, ,3
329,2,2,, ,2
329,3,2,, ,2
329,4,2,, ,5
329,5,99,, ,
329,6,99,, ,
330,1,2,, ,5
330,2,2,, ,5
330,3,99,, ,
330,4,99,, ,
330,5,99,, ,
330,6,2,, ,5
331,,,, ,
332,1,2,, ,5
332,2,1,, ,1
332,3,1,, ,4
332,4,1,, ,5
332,5,99,, ,
332,6,99,, ,
333,,,, ,
334,1,3,3, ,
334,2,2,, ,5
334,3,1,, ,4
334,4,1,, ,4
334,5,1,, ,4
334,6,1,, ,3
335,1,1,, ,5
335,2,1,, ,1
335,3,1,, ,1
335,4,1,, ,1
335,5,1,, ,98
335,6,3,3, ,
336,1,2,, ,2
336,2,2,, ,2
336,3,2,, ,2
336,4,2,, ,2
336,5,2,, ,2
336,6,2,, ,2
337,,,, ,
338,1,2,, ,5
338,2,99,, ,
338,3,2,, ,3
338,4,3,3, ,
338,5,2,, ,2
338,6,2,, ,2
339,1,1,, ,1
339,2,1,, ,1
339,3,1,, ,1
339,4,1,, ,1
339,5,1,, ,1
339,6,1,, ,4
340,1,2,, ,3
340,2,1,, ,3
340,3,3,5, ,
340,4,2,, ,2
340,5,2,, ,3
340,6,2,, ,2
341,1,2,, ,1
341,2,1,, ,1
341,3,1,, ,3
341,4,1,, ,3
341,5,1,, ,3
341,6,1,, ,4
342,1,1,, ,5
342,2,1,, ,98
342,3,1,, ,5
342,4,1,, ,2
342,5,1,, ,2
342,6,1,, ,5
343,1,1,, ,1
343,2,1,, ,4
343,3,1,, ,3
343,4,1,, ,1
343,5,3,4, ,
343,6,1,, ,3
344,1,1,, ,1
344,2,1,, ,3
344,3,1,, ,1
344,4,1,, ,1
344,5,3,2, ,
344,6,1,, ,1
345,1,1,, ,2
345,2,1,, ,3
345,3,2,, ,5
345,4,2,, ,2
345,5,2,, ,2
345,6,2,, ,3
346,1,1,, ,3
346,2,2,, ,4
346,3,3,3, ,
346,4,2,, ,2
346,5,3,3, ,
346,6,2,, ,4
398,1,99,, ,
398,2,3,2, ,
398,3,3,3, ,
398,4,99,, ,
398,5,3,2, ,
398,6,3,2, ,
399,1,99,, ,
399,2,3,1, ,
399,3,3,1, ,
399,4,3,1, ,
399,5,99,, ,
399,6,2,, ,1
400,1,99,, ,
400,2,99,, ,
400,3,3,1, ,
400,4,99,, ,
400,5,99,, ,
400,6,3,1, ,
495,1,2,, ,1
495,2,2,, ,98
495,3,3,1, ,
495,4,3,2, ,
495,5,3,6, ,
495,6,99,, ,
496,1,1,, ,1
496,2,1,, ,1
496,3,3,2, ,
496,4,99,, ,
496,5,3,4, ,
496,6,99,, ,
498,1,1,, ,1
498,2,1,, ,1
498,3,1,, ,1
498,4,1,, ,1
498,5,1,, ,5
498,6,2,, ,1
499,1,1,, ,1
499,2,1,, ,1
499,3,1,, ,1
499,4,2,, ,1
499,5,1,, ,1
499,6,1,, ,1
500,1,1,, ,1
500,2,1,, ,1
500,3,2,, ,1
500,4,2,, ,2
500,5,1,, ,1
500,6,3,1, ,
501,1,1,, ,1
501,2,2,, ,1
501,3,3,4, ,
501,4,3,3, ,
501,5,99,, ,
501,6,3,1, ,
502,,,, ,
504,1,2,, ,1
504,2,3,1, ,
504,3,2,, ,1
504,4,99,, ,
504,5,99,, ,
504,6,2,, ,1
505,1,1,, ,1
505,2,1,, ,1
505,3,2,, ,1
505,4,2,, ,1
505,5,1,, ,1
505,6,3,1, ,
507,1,1,, ,1
507,2,2,, ,1
507,3,2,, ,1
507,4,3,2, ,
507,5,2,, ,1
507,6,3,4, ,
508,1,2,, ,2
508,2,2,, ,2
508,3,3,1, ,
508,4,3,1, ,
508,5,3,5, ,
508,6,3,5, ,
510,1,2,, ,1
510,2,3,2, ,
510,3,2,, ,1
510,4,3,2, ,
510,5,3,2, ,
510,6,3,1, ,
511,1,1,, ,1
511,2,3,5, ,
511,3,3,5, ,
511,4,99,, ,
511,5,99,, ,
511,6,99,, ,
512,1,2,, ,1
512,2,3,1, ,
512,3,2,, ,1
512,4,3,2, ,
512,5,2,, ,1
512,6,3,1, ,
1132,1,99,, ,
1132,2,99,, ,
1132,3,99,, ,
1132,4,99,, ,
1132,5,99,, ,
1132,6,99,, ,
1133,1,1,, ,1
1133,2,3,1, ,
1133,3,3,1, ,
1133,4,2,, ,1
1133,5,2,, ,1
1133,6,3,4, ,
1134,1,1,, ,1
1134,2,3,1, ,
1134,3,2,, ,1
1134,4,2,, ,1
1134,5,1,, ,1
1134,6,3,4, ,
1135,1,2,, ,1
1135,2,3,1, ,
1135,3,3,2, ,
1135,4,3,2, ,
1135,5,3,2, ,
1135,6,3,2, ,
1137,1,1,, ,1
1137,2,1,, ,1
1137,3,2,, ,1
1137,4,99,, ,
1137,5,99,, ,
1137,6,99,, ,
1138,1,1,, ,1
1138,2,1,, ,1
1138,3,1,, ,1
1138,4,1,, ,1
1138,5,1,, ,5
1138,6,1,, ,98
1139,1,99,, ,
1139,2,99,, ,
1139,3,99,, ,
1139,4,99,, ,
1139,5,99,, ,
1139,6,99,, ,
1141,1,2,, ,1
1141,2,2,, ,1
1141,3,2,, ,1
1141,4,99,, ,
1141,5,1,, ,1
1141,6,99,, ,
1178,1,99,, ,
1178,2,99,, ,
1178,3,99,, ,
1178,4,99,, ,
1178,5,99,, ,
1178,6,3,1, ,
1179,1,99,, ,
1179,2,99,, ,
1179,3,99,, ,
1179,4,99,, ,
1179,5,99,, ,
1179,6,99,, ,
1181,1,3,1, ,
1181,2,3,1, ,
1181,3,99,, ,
1181,4,99,, ,
1181,5,99,, ,
1181,6,99,, ,
1182,1,1,, ,1
1182,2,1,, ,1
1182,3,99,, ,
1182,4,99,, ,
1182,5,99,, ,
1182,6,99,, ,
1189,1,99,, ,
1189,2,99,, ,
1189,3,99,, ,
1189,4,99,, ,
1189,5,99,, ,
1189,6,99,, ,
1191,1,1,, ,1
1191,2,3,2, ,
1191,3,3,1, ,
1191,4,3,1, ,
1191,5,2,, ,1
1191,6,3,4, ,
1193,,,, ,
1194,1,1,, ,1
1194,2,1,, ,1
1194,3,1,, ,1
1194,4,1,, ,1
1194,5,1,, ,1
1194,6,1,, ,1
1199,1,1,, ,1
1199,2,1,, ,1
1199,3,1,, ,1
1199,4,99,, ,
1199,5,1,, ,1
1199,6,99,, ,
1200,1,1,, ,3
1200,2,2,, ,3
1200,3,2,, ,3
1200,4,2,, ,3
1200,5,1,, ,3
1200,6,3,4, ,
1435,1,1,, ,1
1435,2,2,, ,1
1435,3,2,, ,1
1435,4,2,, ,1
1435,5,2,, ,1
1435,6,3,4, ,
1436,1,99,, ,
1436,2,1,, ,1
1436,3,1,, ,1
1436,4,1,, ,1
1436,5,1,, ,1
1436,6,99,, ,
1439,1,2,, ,1
1439,2,3,2, ,
1439,3,3,2, ,
1439,4,3,2, ,
1439,5,3,2, ,
1439,6,3,2, ,
1440,1,99,, ,
1440,2,3,1, ,
1440,3,99,, ,
1440,4,3,1, ,
1440,5,99,, ,
1440,6,3,1, ,
1441,1,1,, ,1
1441,2,1,, ,1
1441,3,1,, ,1
1441,4,99,, ,
1441,5,1,, ,5
1441,6,99,, ,
1442,1,1,, ,2
1442,2,1,, ,1
1442,3,1,, ,5
1442,4,1,, ,1
1442,5,1,, ,1
1442,6,1,, ,1
1443,1,3,2, ,
1443,2,2,, ,1
1443,3,3,2, ,
1443,4,3,2, ,
1443,5,3,2, ,
1443,6,3,2, ,
1468,1,1,, ,1
1468,2,3,5, ,
1468,3,99,, ,
1468,4,99,, ,
1468,5,99,, ,
1468,6,99,, ,
1470,1,1,, ,1
1470,2,1,, ,1
1470,3,99,, ,
1470,4,99,, ,
1470,5,99,, ,
1470,6,99,, ,
1472,1,2,, ,1
1472,2,2,, ,1
1472,3,2,, ,1
1472,4,3,1, ,
1472,5,1,, ,1
1472,6,3,1, ,
1473,,,, ,
1475,1,2,, ,1
1475,2,3,2, ,
1475,3,3,2, ,
1475,4,99,, ,
1475,5,99,, ,
1475,6,99,, ,
1477,1,1,, ,1
1477,2,2,, ,1
1477,3,2,, ,1
1477,4,2,, ,1
1477,5,2,, ,1
1477,6,3,1, ,
1478,1,3,1, ,
1478,2,3,3, ,
1478,3,3,1, ,
1478,4,99,, ,
1478,5,3,1, ,
1478,6,2,, ,1
1479,1,3,2, ,
1479,2,3,2, ,
1479,3,3,2, ,
1479,4,3,2, ,
1479,5,3,2, ,
1479,6,3,2, ,
1480,1,1,, ,1
1480,2,1,, ,1
1480,3,1,, ,1
1480,4,1,, ,1
1480,5,1,, ,1
1480,6,2,, ,1
1481,1,3,1, ,
1481,2,3,1, ,
1481,3,2,, ,1
1481,4,99,, ,
1481,5,99,, ,
1481,6,99,, ,
1595,1,1,, ,1
1595,2,1,, ,1
1595,3,99,, ,
1595,4,99,, ,
1595,5,99,, ,
1595,6,99,, ,
1597,1,1,, ,1
1597,2,1,, ,1
1597,3,99,, ,
1597,4,99,, ,
1597,5,99,, ,
1597,6,99,, ,
1598,1,1,, ,1
1598,2,1,, ,1
1598,3,2,, ,1
1598,4,99,, ,
1598,5,99,, ,
1598,6,99,, ,
1599,1,1,, ,5
1599,2,1,, ,1
1599,3,1,, ,1
1599,4,1,, ,1
1599,5,1,, ,1
1599,6,1,, ,1
1600,1,1,, ,1
1600,2,1,, ,1
1600,3,1,, ,1
1600,4,99,, ,
1600,5,1,, ,1
1600,6,99,, ,
1694,1,1,, ,1
1694,2,2,, ,1
1694,3,2,, ,1
1694,4,1,, ,1
1694,5,1,, ,1
1694,6,3,4, ,
1695,1,99,, ,
1695,2,1,, ,1
1695,3,1,, ,5
1695,4,1,, ,5
1695,5,1,, ,5
1695,6,99,, ,
1697,1,99,, ,
1697,2,99,, ,
1697,3,99,, ,
1697,4,3,2, ,
1697,5,3,2, ,
1697,6,99,, ,
1698,1,1,, ,1
1698,2,1,, ,1
1698,3,1,, ,1
1698,4,99,, ,
1698,5,99,, ,
1698,6,99,, ,
1699,1,2,, ,1
1699,2,99,, ,
1699,3,2,, ,1
1699,4,3,2, ,
1699,5,3,2, ,
1699,6,3,2, ,
1700,1,99,, ,
1700,2,99,, ,
1700,3,99,, ,
1700,4,99,, ,
1700,5,99,, ,
1700,6,99,, ,
1731,1,2,, ,1
1731,2,99,, ,
1731,3,1,, ,1
1731,4,1,, ,1
1731,5,1,, ,1
1731,6,1,, ,1
1732,1,3,1, ,
1732,2,2,, ,1
1732,3,2,, ,1
1732,4,99,, ,
1732,5,3,2, ,
1732,6,99,, ,
1733,1,1,, ,1
1733,2,2,, ,1
1733,3,2,, ,1
1733,4,2,, ,1
1733,5,2,, ,1
1733,6,3,4, ,
1734,1,1,, ,1
1734,2,1,, ,1
1734,3,3,3, ,
1734,4,99,, ,
1734,5,99,, ,
1734,6,99,, ,
1735,1,1,, ,5
1735,2,2,, ,1
1735,3,1,, ,5
1735,4,1,, ,1
1735,5,1,, ,1
1735,6,3,4, ,
1739,1,1,, ,1
1739,2,1,, ,1
1739,3,99,, ,
1739,4,99,, ,
1739,5,99,, ,
1739,6,99,, ,
1740,1,99,, ,
1740,2,3,2, ,
1740,3,3,2, ,
1740,4,3,3, ,
1740,5,3,4, ,
1740,6,3,4, ,
1752,1,1,, ,1
1752,2,1,, ,1
1752,3,1,, ,1
1752,4,1,, ,1
1752,5,99,, ,
1752,6,1,, ,1
1754,,,, ,
1756,1,1,, ,1
1756,2,3,3, ,
1756,3,99,, ,
1756,4,99,, ,
1756,5,99,, ,
1756,6,99,, ,
1760,1,1,, ,1
1760,2,1,, ,1
1760,3,99,, ,
1760,4,99,, ,
1760,5,99,, ,
1760,6,99,, ,
1762,1,1,, ,1
1762,2,99,, ,
1762,3,99,, ,
1762,4,99,, ,
1762,5,99,, ,
1762,6,99,, ,
1763,,,, ,
1766,1,1,, ,1
1766,2,3,2, ,
1766,3,3,1, ,
1766,4,3,4, ,
1766,5,1,, ,1
1766,6,3,4, ,
1767,1,1,, ,1
1767,2,2,, ,1
1767,3,2,, ,1
1767,4,2,, ,1
1767,5,1,, ,1
1767,6,3,4, ,
1769,1,3,2, ,
1769,2,3,2, ,
1769,3,3,2, ,
1769,4,99,, ,
1769,5,3,2, ,
1769,6,3,2, ,
1771,1,3,3, ,
1771,2,3,4, ,
1771,3,2,, ,5
1771,4,99,, ,
1771,5,2,, ,2
1771,6,1,, ,1
1773,1,3,2, ,
1773,2,3,2, ,
1773,3,3,2, ,
1773,4,3,2, ,
1773,5,3,2, ,
1773,6,99,, ,
1774,1,99,, ,
1774,2,3,2, ,
1774,3,3,2, ,
1774,4,3,2, ,
1774,5,3,2, ,
1774,6,3,2, ,
1778,1,1,, ,5
1778,2,2,, ,1
1778,3,3,1, ,
1778,4,1,, ,1
1778,5,3,6, ,
1778,6,3,4, ,
1779,1,1,, ,1
1779,2,3,1, ,
1779,3,1,, ,1
1779,4,99,, ,
1779,5,2,, ,1
1779,6,99,, ,
1780,1,1,, ,1
1780,2,1,, ,1
1780,3,3,2, ,
1780,4,1,, ,1
1780,5,1,, ,1
1780,6,1,, ,1
1784,1,1,, ,1
1784,2,2,, ,1
1784,3,2,, ,1
1784,4,3,6, ,
1784,5,1,, ,1
1784,6,3,4, ,
1786,1,1,, ,1
1786,2,3,1, ,
1786,3,3,6, ,
1786,4,3,4, ,
1786,5,1,, ,1
1786,6,3,4, ,
1787,1,1,, ,1
1787,2,2,, ,1
1787,3,2,, ,1
1787,4,3,5, ,
1787,5,2,, ,1
1787,6,3,4, ,
1861,1,3,1, ,
1861,2,2,, ,1
1861,3,3,1, ,
1861,4,2,, ,1
1861,5,2,, ,1
1861,6,99,, ,
1862,1,3,1, ,
1862,2,3,1, ,
1862,3,3,1, ,
1862,4,99,, ,
1862,5,3,1, ,
1862,6,99,, ,
1863,1,1,, ,1
1863,2,2,, ,1
1863,3,99,, ,
1863,4,99,, ,
1863,5,99,, ,
1863,6,99,, ,
1864,,,, ,
1867,1,2,, ,1
1867,2,3,1, ,
1867,3,99,, ,
1867,4,3,2, ,
1867,5,3,2, ,
1867,6,3,2, ,
1868,1,3,4, ,
1868,2,99,, ,
1868,3,3,1, ,
1868,4,3,4, ,
1868,5,99,, ,
1868,6,99,, ,
1869,1,99,, ,
1869,2,99,, ,
1869,3,99,, ,
1869,4,99,, ,
1869,5,99,, ,
1869,6,99,, ,
1870,1,1,, ,1
1870,2,2,, ,1
1870,3,3,1, ,
1870,4,2,, ,1
1870,5,3,1, ,
1870,6,3,4, ,
1873,1,1,, ,1
1873,2,1,, ,1
1873,3,3,5, ,
1873,4,2,, ,1
1873,5,3,1, ,
1873,6,3,4, ,
1874,1,1,, ,1
1874,2,1,, ,1
1874,3,1,, ,1
1874,4,99,, ,
1874,5,99,, ,
1874,6,99,, ,
1876,1,3,1, ,
1876,2,3,1, ,
1876,3,3,1, ,
1876,4,99,, ,
1876,5,3,3, ,
1876,6,99,, ,
1877,1,2,, ,1
1877,2,99,, ,
1877,3,99,, ,
1877,4,99,, ,
1877,5,99,, ,
1877,6,99,, ,
1905,1,3,1, ,
1905,2,3,1, ,
1905,3,2,, ,1
1905,4,99,, ,
1905,5,2,, ,1
1905,6,3,1, ,
1907,,,, ,
2040,1,1,, ,1
2040,2,2,, ,1
2040,3,2,, ,1
2040,4,2,, ,1
2040,5,2,, ,1
2040,6,2,, ,1
2041,1,99,, ,
2041,2,99,, ,
2041,3,99,, ,
2041,4,99,, ,
2041,5,99,, ,
2041,6,99,, ,
2042,1,3,2, ,
2042,2,3,2, ,
2042,3,3,2, ,
2042,4,99,, ,
2042,5,3,2, ,
2042,6,3,2, ,
2043,1,99,, ,
2043,2,99,, ,
2043,3,99,, ,
2043,4,99,, ,
2043,5,3,1, ,
2043,6,99,, ,
2044,1,1,, ,1
2044,2,1,, ,1
2044,3,2,, ,1
2044,4,99,, ,
2044,5,99,, ,
2044,6,99,, ,
2045,1,3,2, ,
2045,2,3,2, ,
2045,3,3,2, ,
2045,4,3,2, ,
2045,5,3,2, ,
2045,6,3,2, ,
2046,1,99,, ,
2046,2,3,2, ,
2046,3,3,2, ,
2046,4,3,2, ,
2046,5,3,2, ,
2046,6,3,2, ,
2047,1,99,, ,
2047,2,3,2, ,
2047,3,3,2, ,
2047,4,2,, ,1
2047,5,3,2, ,
2047,6,3,1, ,
2048,1,1,, ,1
2048,2,2,, ,1
2048,3,2,, ,1
2048,4,2,, ,1
2048,5,2,, ,1
2048,6,3,1, ,
2049,1,1,, ,1
2049,2,1,, ,1
2049,3,1,, ,1
2049,4,3,3, ,
2049,5,99,, ,
2049,6,99,, ,
2050,1,1,, ,1
2050,2,1,, ,1
2050,3,1,, ,1
2050,4,1,, ,1
2050,5,1,, ,1
2050,6,99,, ,
5001,1,2,, ,1
5001,2,3,1, ,
5001,3,99,, ,
5001,4,3,2, ,
5001,5,3,1, ,
5001,6,3,2, ,
5002,1,1,, ,1
5002,2,1,, ,1
5002,3,99,, ,
5002,4,99,, ,
5002,5,1,, ,1
5002,6,99,, ,
5003,1,1,, ,5
5003,2,2,, ,1
5003,3,3,1, ,
5003,4,3,5, ,
5003,5,3,2, ,
5003,6,3,4, ,
5004,1,1,, ,1
5004,2,1,, ,1
5004,3,1,, ,1
5004,4,2,, ,1
5004,5,1,, ,1
5004,6,3,5, ,
5005,1,2,, ,1
5005,2,2,, ,1
5005,3,3,1, ,
5005,4,99,, ,
5005,5,3,3, ,
5005,6,3,1, ,
5006,1,1,, ,1
5006,2,1,, ,1
5006,3,99,, ,
5006,4,99,, ,
5006,5,99,, ,
5006,6,99,, ,
5007,1,2,, ,1
5007,2,99,, ,
5007,3,99,, ,
5007,4,99,, ,
5007,5,99,, ,
5007,6,3,2, ,
5008,1,2,, ,1
5008,2,3,1, ,
5008,3,99,, ,
5008,4,99,, ,
5008,5,99,, ,
5008,6,99,, ,
5009,1,1,, ,1
5009,2,1,, ,1
5009,3,1,, ,1
5009,4,99,, ,
5009,5,1,, ,1
5009,6,99,, ,
5010,1,2,, ,1
5010,2,99,, ,
5010,3,99,, ,
5010,4,99,, ,
5010,5,3,1, ,
5010,6,3,2, ,
5011,,,, ,
5012,1,3,1, ,
5012,2,2,, ,1
5012,3,2,, ,1
5012,4,99,, ,
5012,5,99,, ,
5012,6,99,, ,
5013,,,, ,
5014,1,1,, ,1
5014,2,1,, ,1
5014,3,99,, ,
5014,4,99,, ,
5014,5,99,, ,
5014,6,99,, ,
5015,1,2,, ,1
5015,2,3,2, ,
5015,3,2,, ,1
5015,4,3,2, ,
5015,5,3,2, ,
5015,6,3,2, ,
5016,1,3,2, ,
5016,2,3,2, ,
5016,3,2,, ,1
5016,4,3,2, ,
5016,5,99,, ,
5016,6,3,2, ,
5017,1,1,, ,1
5017,2,1,, ,1
5017,3,1,, ,1
5017,4,1,, ,1
5017,5,1,, ,1
5017,6,1,, ,1
5018,1,1,, ,1
5018,2,1,, ,1
5018,3,1,, ,5
5018,4,1,, ,1
5018,5,1,, ,5
5018,6,1,, ,1
5019,1,99,, ,
5019,2,99,, ,
5019,3,99,, ,
5019,4,2,, ,1
5019,5,99,, ,
5019,6,2,, ,1
5020,1,99,, ,
5020,2,3,1, ,
5020,3,3,1, ,
5020,4,3,1, ,
5020,5,99,, ,
5020,6,99,, ,
5021,1,2,, ,1
5021,2,3,2, ,
5021,3,3,2, ,
5021,4,3,2, ,
5021,5,3,2, ,
5021,6,99,, ,
5022,1,1,, ,1
5022,2,1,, ,1
5022,3,1,, ,1
5022,4,1,, ,1
5022,5,1,, ,1
5022,6,1,, ,1
5023,1,2,, ,1
5023,2,2,, ,1
5023,3,99,, ,
5023,4,99,, ,
5023,5,99,, ,
5023,6,2,, ,1
5024,1,1,, ,1
5024,2,1,, ,1
5024,3,1,, ,2
5024,4,1,, ,1
5024,5,1,, ,1
5024,6,1,, ,1
5025,1,1,, ,1
5025,2,99,, ,
5025,3,99,, ,
5025,4,99,, ,
5025,5,99,, ,
5025,6,99,, ,
5026,1,1,, ,1
5026,2,99,, ,
5026,3,99,, ,
5026,4,99,, ,
5026,5,99,, ,
5026,6,99,, ,
5027,1,2,, ,1
5027,2,3,2, ,
5027,3,3,2, ,
5027,4,3,2, ,
5027,5,3,2, ,
5027,6,3,3, ,
5028,,,, ,
5029,1,1,, ,1
5029,2,1,, ,1
5029,3,1,, ,1
5029,4,1,, ,1
5029,5,1,, ,1
5029,6,99,, ,
5030,1,1,, ,1
5030,2,1,, ,1
5030,3,99,, ,
5030,4,99,, ,
5030,5,99,, ,
5030,6,99,, ,
5031,1,1,, ,1
5031,2,1,, ,1
5031,3,1,, ,1
5031,4,1,, ,1
5031,5,1,, ,1
5031,6,3,4, ,
5032,1,1,, ,1
5032,2,1,, ,1
5032,3,1,, ,1
5032,4,1,, ,1
5032,5,1,, ,1
5032,6,1,, ,1
5033,1,99,, ,
5033,2,3,1, ,
5033,3,3,1, ,
5033,4,99,, ,
5033,5,99,, ,
5033,6,99,, ,
5034,1,1,, ,1
5034,2,1,, ,1
5034,3,1,, ,1
5034,4,2,, ,1
5034,5,2,, ,1
5034,6,99,, ,
5035,1,99,, ,
5035,2,99,, ,
5035,3,99,, ,
5035,4,99,, ,
5035,5,99,, ,
5035,6,3,1, ,
5036,1,1,, ,1
5036,2,1,, ,1
5036,3,1,, ,1
5036,4,1,, ,1
5036,5,1,, ,1
5036,6,1,, ,1
