cvterm_relationship_id,type_id,subject_id,object_id
22754,1900,20018,25989
22780,1900,20018,25997
22800,1900,20018,26002
22824,1900,20018,26011
22849,1900,20018,26021
22874,1900,20018,26031
20324,1200,20019,20007
20403,1210,20019,25330
20482,1220,20019,25331
20484,1220,20021,6180
20326,1200,20021,20008
20405,1210,20021,25342
20406,1210,20022,21079
20903,1200,20022,25349
20485,1220,20022,25732
20486,1220,20023,17050
20328,1200,20023,20009
20407,1210,20023,21080
22014,1225,20064,1350
20077,1225,20100,1350
20040,1225,20101,1360
20051,1225,20102,1340
20023,1225,20103,1410
20031,1225,20104,1410
20041,1225,20105,1360
20064,1225,20106,1360
20024,1225,20107,1410
20061,1225,20108,1364
20052,1225,20109,1440
20022,1225,20110,1410
20019,1225,20111,1350
20073,1225,20112,1350
20050,1225,20113,1350
20049,1225,20114,1440
20010,1225,20115,1340
20032,1225,20116,1410
20008,1225,20117,1350
20025,1225,20118,1410
20029,1225,20119,1350
20042,1225,20120,1340
20067,1225,20121,1350
20066,1225,20122,1350
20047,1225,20123,1364
20059,1225,20124,1350
20070,1225,20125,1350
20060,1225,20127,1350
20007,1225,20128,1440
20044,1225,20129,1440
20053,1225,20130,1350
20076,1225,20131,1350
20017,1225,20132,1350
20028,1225,20133,1350
20020,1225,20134,1350
20054,1225,20135,1440
20075,1225,20136,1350
20057,1225,20137,1350
20058,1225,20138,1350
20043,1225,20139,1350
20071,1225,20140,1350
20074,1225,20141,1350
20072,1225,20142,1350
20055,1225,20143,1440
20016,1225,20144,1360
20018,1225,20145,1440
20006,1225,20146,1360
20056,1225,20147,1350
20045,1225,20148,1350
20027,1225,20149,1440
20048,1225,20150,1364
20033,1225,20151,1364
20034,1225,20152,1364
20046,1225,20153,1364
20037,1225,20154,1364
20062,1225,20155,1364
20014,1225,20156,1364
20026,1225,20157,1364
20036,1225,20158,1364
20035,1225,20159,1364
20015,1225,20160,1364
20030,1225,20161,1340
20069,1225,20162,1364
20068,1225,20163,1364
20038,1225,20164,1364
20063,1225,20165,1350
20065,1225,20166,1360
20039,1225,20167,1350
20021,1225,20168,1440
22175,1105,22001,1110
22176,1105,22002,1110
22177,1105,22003,1110
22178,1105,22004,1110
22179,1105,22006,1110
22135,1105,22007,1130
20679,1190,22007,25228
20680,1190,22007,25229
20681,1190,22007,25230
20682,1190,22007,25231
22122,1105,22008,1130
22180,1105,22009,1110
22129,1105,22010,1110
22181,1105,22011,1110
22182,1105,22012,1110
22183,1105,22013,1110
20550,1220,25000,6087
20471,1210,25000,21000
21161,1200,25000,25517
22573,1900,25000,25935
22605,1900,25000,25943
22633,1900,25000,25950
22661,1900,25000,25957
22689,1900,25000,25964
22717,1900,25000,25971
20355,1200,25001,20101
20434,1210,25001,21001
20513,1220,25001,25733
20524,1220,25002,6085
20366,1200,25002,15020
20445,1210,25002,21002
22428,1900,25002,25884
22447,1900,25002,25895
22463,1900,25002,25899
22479,1900,25002,25903
22498,1900,25002,25910
22517,1900,25002,25917
20338,1200,25003,20103
20417,1210,25003,21003
20496,1220,25003,25476
20504,1220,25004,17050
20346,1200,25004,20104
20425,1210,25004,21004
20356,1200,25005,20105
20435,1210,25005,21005
20514,1220,25005,25734
20379,1200,25006,20106
20458,1210,25006,21006
20537,1220,25006,25973
20497,1220,25007,17050
20339,1200,25007,20107
20418,1210,25007,21007
20534,1220,25008,17050
20376,1200,25008,20108
20455,1210,25008,25622
21116,1200,25009,15030
20446,1210,25009,21009
21178,1220,25009,22010
20495,1220,25010,17050
20337,1200,25010,20110
20416,1210,25010,21010
20334,1200,25011,20111
20413,1210,25011,21011
20492,1220,25011,25373
20388,1200,25012,20112
20467,1210,25012,25664
20546,1220,25012,25665
20365,1200,25013,20113
20444,1210,25013,21013
20523,1220,25013,25484
20364,1200,25014,20114
20443,1210,25014,21014
21179,1220,25014,22010
20483,1220,25015,6180
20872,1200,25015,25333
20404,1210,25015,25334
22577,1900,25015,25936
22609,1900,25015,25944
22637,1900,25015,25951
22665,1900,25015,25958
22693,1900,25015,25965
22721,1900,25015,25972
20505,1220,25016,17050
20347,1200,25016,20116
20426,1210,25016,21016
20480,1220,25017,6085
20322,1200,25017,20117
20401,1210,25017,21017
20498,1220,25018,17050
20340,1200,25018,20118
20419,1210,25018,21018
20344,1200,25019,20119
20423,1210,25019,21019
20502,1220,25019,25398
20436,1210,25020,21020
21051,1200,25020,25349
20515,1220,25020,25735
22764,1900,25020,25993
22883,1900,25020,26034
22887,1900,25020,26035
22892,1900,25020,26037
22897,1900,25020,26039
22902,1900,25020,26041
20382,1200,25021,20121
20461,1210,25021,21021
20540,1220,25021,22007
20539,1220,25022,6085
20381,1200,25022,20122
20460,1210,25022,21022
20362,1200,25023,20123
20441,1210,25023,21003
20520,1220,25023,25476
20374,1200,25024,20124
20453,1210,25024,21024
20532,1220,25024,25508
20385,1200,25025,20125
20464,1210,25025,21025
20543,1220,25025,25639
20533,1220,25027,6085
20375,1200,25027,20127
20454,1210,25027,21027
20812,1200,25028,15040
21180,1220,25028,22010
20400,1210,25028,25309
20359,1200,25029,20129
20438,1210,25029,21029
20517,1220,25029,25601
20368,1200,25030,20130
20447,1210,25030,21030
20526,1220,25030,25492
20391,1200,25031,20131
20470,1210,25031,25680
20549,1220,25031,25681
20332,1200,25032,20132
20411,1210,25032,21032
20490,1220,25032,25364
20343,1200,25033,20133
20422,1210,25033,21033
20501,1220,25033,25390
20493,1220,25034,17021
20335,1200,25034,20134
20414,1210,25034,21034
20369,1200,25035,20128
20448,1210,25035,21035
21181,1220,25035,22010
20390,1200,25036,20136
20469,1210,25036,25676
20548,1220,25036,25677
20372,1200,25037,20137
20451,1210,25037,21037
20530,1220,25037,25736
20531,1220,25038,6085
20373,1200,25038,20138
20452,1210,25038,21038
20358,1200,25039,20139
20437,1210,25039,21039
20516,1220,25039,25737
20386,1200,25040,20140
20465,1210,25040,21040
20544,1220,25040,25647
20389,1200,25041,20141
20468,1210,25041,21041
20547,1220,25041,25671
20387,1200,25042,20142
20466,1210,25042,21042
20545,1220,25042,25421
21134,1200,25043,15040
20449,1210,25043,21043
21182,1220,25043,22010
22561,1900,25043,25932
22593,1900,25043,25940
22621,1900,25043,25947
22649,1900,25043,25954
22677,1900,25043,25961
22705,1900,25043,25968
20489,1220,25044,17050
20331,1200,25044,20144
20410,1210,25044,21044
20333,1200,25045,20145
20491,1220,25045,22010
20412,1210,25045,25556
20320,1200,25046,20146
20399,1210,25046,21046
20478,1220,25046,25738
20529,1220,25047,6087
20371,1200,25047,20147
20450,1210,25047,21047
20360,1200,25048,20148
20439,1210,25048,21048
20518,1220,25048,25462
20342,1200,25049,20149
20421,1210,25049,21049
21183,1220,25049,22010
20521,1220,25050,17050
20363,1200,25050,20150
20442,1210,25050,25618
20506,1220,25051,17050
20348,1200,25051,20151
20427,1210,25051,25576
20507,1220,25052,17050
20349,1200,25052,20152
20428,1210,25052,25580
20519,1220,25053,17050
20361,1200,25053,20153
20440,1210,25053,21053
20510,1220,25054,17050
20352,1200,25054,20154
20431,1210,25054,25592
20535,1220,25055,17050
20377,1200,25055,20155
20456,1210,25055,25626
22569,1900,25055,25934
22601,1900,25055,25942
22629,1900,25055,25949
22657,1900,25055,25956
22685,1900,25055,25963
22713,1900,25055,25970
20487,1220,25056,17050
20329,1200,25056,20156
20408,1210,25056,25548
22906,1900,25056,26042
22914,1900,25056,26044
22922,1900,25056,26046
22930,1900,25056,26048
22938,1900,25056,26050
22946,1900,25056,26052
20499,1220,25057,17110
20341,1200,25057,20157
20420,1210,25057,25572
20509,1220,25058,17050
20351,1200,25058,20158
20430,1210,25058,25588
20508,1220,25059,17050
20350,1200,25059,20159
20429,1210,25059,25584
20488,1220,25060,17050
20330,1200,25060,20160
20409,1210,25060,25552
22910,1900,25060,26043
22918,1900,25060,26045
22926,1900,25060,26047
22934,1900,25060,26049
22942,1900,25060,26051
22950,1900,25060,26053
20345,1200,25061,20161
20424,1210,25061,21061
20503,1220,25061,25412
20384,1200,25062,20162
20463,1210,25062,25634
20542,1220,25062,25635
20541,1220,25063,17050
20383,1200,25063,20163
20462,1210,25063,21063
20511,1220,25064,17050
20353,1200,25064,20164
20432,1210,25064,25596
20378,1200,25065,20165
20457,1210,25065,21065
20536,1220,25065,25631
20380,1200,25066,20166
20459,1210,25066,21066
20538,1220,25066,25739
20354,1200,25067,20167
20433,1210,25067,21067
20512,1220,25067,25740
20336,1200,25068,20168
20415,1210,25068,25564
20494,1220,25068,25565
20472,1210,25069,21081
20393,1200,25069,25255
20551,1220,25069,25741
22433,1900,25069,25886
22451,1900,25069,25896
22467,1900,25069,25900
22484,1900,25069,25905
22503,1900,25069,25912
22522,1900,25069,25919
20706,1225,25255,1360
20707,1225,25257,1360
20708,1225,25258,1360
20709,1200,25262,15030
21184,1220,25262,22010
20710,1210,25262,25260
22553,1900,25262,25930
22585,1900,25262,25938
22613,1900,25262,25945
22641,1900,25262,25952
22669,1900,25262,25959
22697,1900,25262,25966
22117,1105,25265,1130
20725,1190,25265,25101
20726,1190,25265,25102
20727,1190,25265,25103
20728,1190,25265,25104
20729,1190,25265,25105
20826,1220,25319,6085
20824,1200,25319,15020
20825,1210,25319,21075
22565,1900,25319,25933
22597,1900,25319,25941
22625,1900,25319,25948
22653,1900,25319,25955
22681,1900,25319,25962
22709,1900,25319,25969
22015,1225,25320,1340
22121,1105,25322,1130
21192,1190,25322,25121
21193,1190,25322,25122
21194,1190,25322,25123
21195,1190,25322,25124
21196,1190,25322,25125
22124,1105,25331,1110
21200,1225,25333,1340
20880,1220,25340,6090
20878,1200,25340,25333
20879,1210,25340,25338
20899,1220,25348,6090
20897,1200,25348,20008
20898,1210,25348,25346
21433,1225,25349,1340
22141,1105,25364,1130
20935,1190,25364,25141
20936,1190,25364,25142
20937,1190,25364,25143
20938,1190,25364,25144
20939,1190,25364,25145
22130,1105,25373,1130
22334,1190,25373,25146
22335,1190,25373,25147
22336,1190,25373,25148
22337,1190,25373,25149
22338,1190,25373,25150
22339,1190,25373,25151
22340,1190,25373,25152
22341,1190,25373,25153
22342,1190,25373,25154
22343,1190,25373,25845
22142,1105,25390,1130
20975,1190,25390,25267
20976,1190,25390,25268
20977,1190,25390,25269
20978,1190,25390,25270
22133,1105,25398,1130
20988,1190,25398,25159
20989,1190,25398,25160
20990,1190,25398,25161
20991,1190,25398,25162
20992,1190,25398,25163
20993,1190,25398,25164
20994,1190,25398,25165
20995,1190,25398,25166
20996,1190,25398,25167
20997,1190,25398,25168
22017,1190,25398,25169
22018,1190,25398,25170
22152,1105,25412,1130
21009,1190,25412,25171
21010,1190,25412,25172
21011,1190,25412,25173
21012,1190,25412,25174
21013,1190,25412,25175
22149,1105,25421,1130
21411,1190,25421,25244
21412,1190,25421,25245
22151,1105,25462,1130
21083,1190,25462,25210
21084,1190,25462,25211
21085,1190,25462,25212
21086,1190,25462,25213
21087,1190,25462,25214
21088,1190,25462,25215
21089,1190,25462,25216
21090,1190,25462,25217
21091,1190,25462,25218
21092,1190,25462,25219
22127,1105,25476,1110
22132,1105,25484,1110
22139,1105,25492,1110
22136,1105,25508,1110
22016,1225,25517,1350
22157,1105,25565,1117
22138,1105,25601,1130
21311,1190,25601,25197
22019,1190,25601,25198
22020,1190,25601,25199
22022,1190,25601,25200
22024,1190,25601,25201
22025,1190,25601,25202
22026,1190,25601,25203
22027,1190,25601,25204
22028,1190,25601,25205
22029,1190,25601,25206
22030,1190,25601,25207
22031,1190,25601,25208
22032,1190,25601,25209
22154,1105,25631,1110
22153,1105,25635,1110
22137,1105,25639,1130
21375,1190,25639,25232
21376,1190,25639,25233
21377,1190,25639,25234
21378,1190,25639,25235
22147,1105,25647,1130
21389,1190,25647,25236
21390,1190,25647,25237
21391,1190,25647,25238
21392,1190,25647,25239
21393,1190,25647,25240
21394,1190,25647,25241
21395,1190,25647,25242
21396,1190,25647,25243
22131,1105,25665,1130
21421,1190,25665,25246
21422,1190,25665,25247
22148,1105,25671,1130
21431,1190,25671,25248
21432,1190,25671,25249
22144,1105,25677,1110
22140,1105,25681,1110
22062,1105,25706,1130
8870,1190,25706,10210
8871,1190,25706,10220
8872,1190,25706,10230
8873,1190,25706,10240
8874,1190,25706,10250
8875,1190,25706,10260
8876,1190,25706,10270
8877,1190,25706,10280
22064,1105,25707,1130
22065,1105,25708,1120
22069,1105,25709,1130
8945,1190,25709,8143
8946,1190,25709,8144
8947,1190,25709,8145
22071,1105,25710,1130
10055,1190,25710,10055
10100,1190,25710,10100
10110,1190,25710,10110
10120,1190,25710,10120
10130,1190,25710,10130
10140,1190,25710,10140
10145,1190,25710,10145
10150,1190,25710,10150
10160,1190,25710,10160
10115,1190,25710,10165
8990,1190,25710,10166
8991,1190,25710,10167
22389,1190,25710,10168
22072,1105,25711,1130
9009,1190,25711,8147
9010,1190,25711,8148
9011,1190,25711,8149
9012,1190,25711,8151
22073,1105,25712,1130
10060,1190,25712,10060
10070,1190,25712,10070
10080,1190,25712,10080
10090,1190,25712,10090
8906,1190,25712,10091
8907,1190,25712,10092
8908,1190,25712,10093
22412,1190,25712,10094
22413,1190,25712,10095
22414,1190,25712,10096
22415,1190,25712,10097
22078,1105,25713,1120
22080,1105,25714,1130
8382,1190,25714,10170
8383,1190,25714,10180
23148,1190,25714,10185
8384,1190,25714,10190
8385,1190,25714,10200
22089,1105,25715,1120
22091,1105,25716,1120
22092,1105,25717,1120
22094,1105,25718,1130
8575,1190,25718,10290
8576,1190,25718,10300
22096,1105,25719,1117
22097,1105,25720,1117
22100,1105,25721,1130
9040,1190,25721,8414
9041,1190,25721,8415
22101,1105,25722,1130
9080,1190,25722,8611
9081,1190,25722,8612
22102,1105,25723,1130
22103,1105,25724,1130
22104,1105,25725,1130
22113,1105,25726,1130
19100,1190,25726,19100
19110,1190,25726,19110
19120,1190,25726,19120
19130,1190,25726,19130
19140,1190,25726,19140
22114,1105,25727,1130
19150,1190,25727,19150
19160,1190,25727,19160
19170,1190,25727,19170
19180,1190,25727,19180
19190,1190,25727,19190
19200,1190,25727,19200
19210,1190,25727,19210
19220,1190,25727,19220
19230,1190,25727,19230
19240,1190,25727,19240
22118,1105,25728,1130
20754,1190,25728,25106
20755,1190,25728,25107
20756,1190,25728,25108
20757,1190,25728,25109
20758,1190,25728,25110
22119,1105,25729,1130
20779,1190,25729,25111
20780,1190,25729,25112
20781,1190,25729,25113
20782,1190,25729,25114
20783,1190,25729,25115
22120,1105,25730,1130
20792,1190,25730,25116
20793,1190,25730,25117
20794,1190,25730,25118
20795,1190,25730,25119
20796,1190,25730,25120
22123,1105,25731,1130
20840,1190,25731,25131
20841,1190,25731,25132
20842,1190,25731,25133
20843,1190,25731,25134
20844,1190,25731,25135
22125,1105,25732,1130
20909,1190,25732,25136
20910,1190,25732,25137
20911,1190,25732,25138
20912,1190,25732,25139
20913,1190,25732,25140
22126,1105,25733,1130
21031,1190,25733,25178
21032,1190,25733,25179
21033,1190,25733,25180
21034,1190,25733,25181
21035,1190,25733,25182
22128,1105,25734,1130
21044,1190,25734,25183
21045,1190,25734,25184
21046,1190,25734,25185
21047,1190,25734,25186
21048,1190,25734,25187
22134,1105,25735,1130
21057,1190,25735,25188
21058,1190,25735,25189
21059,1190,25735,25190
21060,1190,25735,25191
21061,1190,25735,25192
22145,1105,25736,1130
20672,1190,25736,25221
20673,1190,25736,25222
20674,1190,25736,25223
20675,1190,25736,25224
22146,1105,25737,1130
21070,1190,25737,25324
21071,1190,25737,25325
21072,1190,25737,25326
21073,1190,25737,25327
22150,1105,25738,1130
20805,1190,25738,25126
20806,1190,25738,25127
20807,1190,25738,25128
20808,1190,25738,25129
20809,1190,25738,25130
22155,1105,25739,1130
21158,1190,25739,25225
21159,1190,25739,25226
21160,1190,25739,25227
22156,1105,25740,1130
21022,1190,25740,25176
21023,1190,25740,25177
22158,1105,25741,1130
21173,1190,25741,25250
21174,1190,25741,25251
21175,1190,25741,25252
21176,1190,25741,25253
21177,1190,25741,25254
22185,1200,25743,2210
22186,1220,25743,6040
22184,1210,25743,25742
22581,1900,25743,25937
22187,1210,25744,4110
22189,1220,25744,6060
22188,1200,25744,15030
22191,1200,25746,20130
22192,1220,25746,25492
22190,1210,25746,25745
22194,1200,25748,20130
22195,1220,25748,25492
22193,1210,25748,25747
22197,1200,25750,20130
22198,1220,25750,25492
22196,1210,25750,25749
22200,1200,25752,20130
22201,1220,25752,25492
22199,1210,25752,25751
22202,1105,25754,1130
22203,1190,25754,25755
22204,1190,25754,25756
22205,1190,25754,25757
22206,1190,25754,25758
22207,1190,25754,25759
22209,1200,25760,20003
22208,1210,25760,25753
22210,1220,25760,25754
22211,1105,25762,1130
22212,1190,25762,25763
22213,1190,25762,25764
22214,1190,25762,25765
22215,1190,25762,25766
22216,1190,25762,25767
22218,1200,25768,20003
22217,1210,25768,25761
22219,1220,25768,25762
22220,1105,25770,1130
22221,1190,25770,25771
22222,1190,25770,25772
22223,1190,25770,25773
22224,1190,25770,25774
22225,1190,25770,25775
22227,1200,25776,25257
22226,1210,25776,25769
22228,1220,25776,25770
22229,1105,25778,1130
22230,1190,25778,25779
22231,1190,25778,25780
22232,1190,25778,25781
22233,1190,25778,25782
22234,1190,25778,25783
22236,1200,25784,25257
22235,1210,25784,25777
22237,1220,25784,25778
22238,1225,25785,1360
22239,1105,25787,1130
22240,1190,25787,25788
22241,1190,25787,25789
22242,1190,25787,25790
22243,1190,25787,25791
22244,1190,25787,25792
22246,1200,25793,25785
22245,1210,25793,25786
22247,1220,25793,25787
22248,1105,25795,1130
22249,1190,25795,25796
22250,1190,25795,25797
22251,1190,25795,25798
22252,1190,25795,25799
22253,1190,25795,25800
22255,1200,25801,25785
22254,1210,25801,25794
22256,1220,25801,25795
22257,1225,25802,1360
22258,1105,25804,1130
22259,1190,25804,25805
22260,1190,25804,25806
22261,1190,25804,25807
22262,1190,25804,25808
22263,1190,25804,25809
22265,1200,25810,25802
22264,1210,25810,25803
22266,1220,25810,25804
22267,1225,25811,1440
22270,1220,25813,6060
22269,1200,25813,25811
22268,1210,25813,25812
22273,1220,25814,22010
22272,1200,25814,25811
22271,1210,25814,25812
22276,1220,25815,6060
22275,1200,25815,15040
22274,1210,25815,21028
22277,1225,25816,1350
22278,1210,25817,4290
22280,1220,25817,6085
22279,1200,25817,25816
22283,1220,25819,6085
22282,1200,25819,25816
22281,1210,25819,25818
22286,1220,25821,6085
22285,1200,25821,25816
22284,1210,25821,25820
22289,1220,25823,6085
22288,1200,25823,25816
22287,1210,25823,25822
22292,1220,25825,6085
22291,1200,25825,25816
22290,1210,25825,25824
22295,1220,25827,6085
22294,1200,25827,25816
22293,1210,25827,25826
22297,1200,25828,20136
22298,1220,25828,25677
22296,1210,25828,25745
22300,1200,25829,20136
22301,1220,25829,25677
22299,1210,25829,25747
22303,1200,25830,20136
22304,1220,25830,25677
22302,1210,25830,25749
22306,1200,25831,20136
22307,1220,25831,25677
22305,1210,25831,25751
22310,1200,25834,20136
22311,1220,25834,25677
22309,1210,25834,25833
22314,1220,25835,6085
22313,1200,25835,15020
22312,1210,25835,25818
22317,1220,25836,6085
22316,1200,25836,15020
22315,1210,25836,25820
22320,1220,25837,6085
22319,1200,25837,15020
22318,1210,25837,25822
22323,1220,25838,6085
22322,1200,25838,15020
22321,1210,25838,25824
22326,1220,25839,6085
22325,1200,25839,15020
22324,1210,25839,25826
22329,1220,25840,6088
22328,1200,25840,20008
22327,1210,25840,25342
22330,1225,25841,1340
22331,1210,25842,4090
22333,1220,25842,6180
22332,1200,25842,25841
22345,1200,25846,20130
22346,1220,25846,25492
22344,1210,25846,25833
22347,1105,25848,1130
22348,1190,25848,25849
22349,1190,25848,25850
22350,1190,25848,25851
22351,1190,25848,25852
22352,1190,25848,25853
22354,1200,25854,25255
22353,1210,25854,25847
22355,1220,25854,25848
22438,1900,25854,25888
22455,1900,25854,25897
22471,1900,25854,25901
22489,1900,25854,25907
22508,1900,25854,25914
22527,1900,25854,25921
22356,1105,25856,1130
22357,1190,25856,25857
22358,1190,25856,25858
22359,1190,25856,25859
22360,1190,25856,25860
22361,1190,25856,25861
22363,1200,25862,25255
22362,1210,25862,25855
22364,1220,25862,25856
22443,1900,25862,25890
22459,1900,25862,25898
22475,1900,25862,25902
22494,1900,25862,25909
22513,1900,25862,25916
22532,1900,25862,25923
22365,1105,25863,1130
22366,1190,25863,25864
22367,1190,25863,25865
22368,1190,25863,25866
22369,1190,25863,25867
22370,1190,25863,25868
22372,1200,25869,25258
22371,1210,25869,25847
22373,1220,25869,25863
22374,1105,25870,1130
22375,1190,25870,25871
22376,1190,25870,25872
22377,1190,25870,25873
22378,1190,25870,25874
22379,1190,25870,25875
22381,1200,25876,25258
22380,1210,25876,25855
22382,1220,25876,25870
22384,1200,25877,2122
22383,1210,25877,4030
22385,1220,25877,6095
22393,1210,25878,16060
22394,1200,25878,20008
22395,1220,25878,22008
22399,1225,25879,1086
22400,1210,25880,4030
22402,1220,25880,22008
22401,1200,25880,25879
22403,1210,25881,4040
22405,1220,25881,6090
22404,1200,25881,15009
22407,1200,25882,2000
22406,1210,25882,4080
22408,1220,25882,6040
22411,1220,25883,17090
22410,1200,25883,20131
22409,1210,25883,21000
22954,1900,25883,26054
22958,1900,25883,26055
22962,1900,25883,26056
22966,1900,25883,26057
22970,1900,25883,26058
22974,1900,25883,26059
22427,1220,25884,6085
22426,1200,25884,15020
22425,1210,25884,16090
22429,1105,25885,1110
22430,1210,25886,16090
22431,1200,25886,25255
22432,1220,25886,25885
22434,1105,25887,1110
22435,1210,25888,16090
22436,1200,25888,25255
22437,1220,25888,25887
22439,1105,25889,1110
22440,1210,25890,16090
22441,1200,25890,25255
22442,1220,25890,25889
22444,1210,25895,4130
22446,1220,25895,6085
22445,1200,25895,15020
22448,1210,25896,4130
22449,1200,25896,25255
22450,1220,25896,25885
22452,1210,25897,4130
22453,1200,25897,25255
22454,1220,25897,25887
22456,1210,25898,4130
22457,1200,25898,25255
22458,1220,25898,25889
22462,1220,25899,6085
22461,1200,25899,15020
22460,1210,25899,25891
22465,1200,25900,25255
22466,1220,25900,25885
22464,1210,25900,25891
22469,1200,25901,25255
22470,1220,25901,25887
22468,1210,25901,25891
22473,1200,25902,25255
22474,1220,25902,25889
22472,1210,25902,25891
22478,1220,25903,6085
22477,1200,25903,15020
22476,1210,25903,25892
22480,1105,25904,1110
22482,1200,25905,25255
22481,1210,25905,25892
22483,1220,25905,25904
22485,1105,25906,1110
22487,1200,25907,25255
22486,1210,25907,25892
22488,1220,25907,25906
22490,1105,25908,1110
22492,1200,25909,25255
22491,1210,25909,25892
22493,1220,25909,25908
22497,1220,25910,6085
22496,1200,25910,15020
22495,1210,25910,25893
22499,1105,25911,1110
22501,1200,25912,25255
22500,1210,25912,25893
22502,1220,25912,25911
22504,1105,25913,1110
22506,1200,25914,25255
22505,1210,25914,25893
22507,1220,25914,25913
22509,1105,25915,1110
22511,1200,25916,25255
22510,1210,25916,25893
22512,1220,25916,25915
22516,1220,25917,6085
